Trial Number,Test Number,Set Size,Words Displayed,Test Word,Is Target,Participant Response,Correct,Timestamp,Response Time
12,7,10,"['model', 'magic', 'birth', 'blame', 'audit', 'crush', 'frank', 'group', 'bench', 'check']",cause,False,Yes,False,1730929797.7684872,0.7939844131469727
12,8,10,"['model', 'magic', 'birth', 'blame', 'audit', 'crush', 'frank', 'group', 'bench', 'check']",crush,True,Yes,True,1730929799.2154832,0.7459242343902588
12,9,10,"['model', 'magic', 'birth', 'blame', 'audit', 'crush', 'frank', 'group', 'bench', 'check']",nerve,False,Yes,False,1730929800.629482,0.7127199172973633
12,10,10,"['model', 'magic', 'birth', 'blame', 'audit', 'crush', 'frank', 'group', 'bench', 'check']",money,False,No,True,1730929802.1794798,0.8480689525604248
13,1,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",anger,False,Yes,False,1730929840.9654813,1.5725576877593994
13,2,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",curve,True,Yes,True,1730929842.3444812,0.6779961585998535
13,3,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",right,True,Yes,True,1730929843.572481,0.526602029800415
13,4,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",chess,True,Yes,True,1730929844.9204805,0.6461431980133057
13,5,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",stone,True,No,False,1730929847.3524818,1.7307155132293701
13,6,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",giant,True,Yes,True,1730929848.6314821,0.5776076316833496
13,7,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",blame,False,Yes,False,1730929850.0454812,0.7130577564239502
13,8,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",stuck,False,No,True,1730929851.9814813,1.2346787452697754
13,9,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",enemy,False,No,True,1730929853.674486,0.9915120601654053
13,10,35,"['shoot', 'track', 'quiet', 'dying', 'false', 'award', 'limit', 'curve', 'right', 'might', 'chess', 'laser', 'worth', 'giant', 'sport', 'crude', 'mouse', 'begun', 'chart', 'trust', 'doubt', 'drama', 'sixty', 'stone', 'judge', 'match', 'arrow', 'carry', 'fruit', 'needs', 'cruel', 'newly', 'tower', 'calm', 'times']",solve,False,Yes,False,1730929855.0844874,0.7090706825256348
14,1,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",sight,True,Yes,True,1730929884.3964844,2.1040542125701904
14,2,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",royal,True,Yes,True,1730929885.6584828,0.5612246990203857
14,3,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",proof,False,No,True,1730929888.3854837,2.026118040084839
14,4,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",force,True,No,False,1730929889.9854827,0.8988609313964844
14,5,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",point,False,No,True,1730929892.8944826,2.2075512409210205
14,6,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",peace,False,Yes,False,1730929895.0734801,1.477409839630127
14,7,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",smart,False,No,True,1730929897.815484,2.0409252643585205
14,8,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",mayor,False,No,True,1730929899.5524845,1.0355525016784668
14,9,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",arise,True,Yes,True,1730929900.879484,0.6259124279022217
14,10,25,"['award', 'royal', 'treat', 'blood', 'smile', 'guess', 'photo', 'coast', 'sight', 'these', 'spoke', 'sport', 'phase', 'green', 'raise', 'exact', 'arise', 'there', 'force', 'wrote', 'three', 'dated', 'women', 'worst', 'index']",green,True,Yes,True,1730929902.142488,0.5615956783294678
15,1,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",candy,True,Yes,True,1730929926.4164822,2.0560853481292725
15,2,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",buyer,False,No,True,1730929927.9414835,0.8244616985321045
15,3,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",shirt,True,Yes,True,1730929929.357484,0.7155439853668213
15,4,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",field,True,Yes,True,1730929931.4424853,1.3837323188781738
15,5,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",cheap,True,No,False,1730929934.807482,2.6637494564056396
15,6,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",fifty,False,No,True,1730929938.1544821,2.6464438438415527
15,7,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",thank,False,No,True,1730929943.779482,4.9239702224731445
15,8,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",metal,False,No,True,1730929945.3534813,0.8724920749664307
15,9,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",habit,False,Yes,False,1730929946.9924817,0.9374358654022217
15,10,20,"['cheap', 'green', 'candy', 'guide', 'motor', 'grant', 'raise', 'shirt', 'think', 'prior', 'guest', 'field', 'cycle', 'empty', 'truly', 'later', 'arise', 'begin', 'pilot', 'robot']",guest,True,Yes,True,1730929948.9084828,1.2147717475891113
16,1,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",smith,True,Yes,True,1730929987.5354805,1.4157977104187012
16,2,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",zebra,False,Yes,False,1730929989.0104828,0.7739894390106201
16,3,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",false,False,No,True,1730929990.8924806,1.1809148788452148
16,4,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",story,True,Yes,True,1730929992.242485,0.6485302448272705
16,5,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",treat,False,Yes,False,1730929993.5114815,0.5675909519195557
16,6,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",sixty,True,Yes,True,1730929994.8084817,0.5952818393707275
16,7,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",alive,False,No,True,1730929996.5394819,1.0299484729766846
16,8,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",night,True,Yes,True,1730929997.834481,0.593951940536499
16,9,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",worst,True,Yes,True,1730929999.1424823,0.606635332107544
16,10,35,"['heart', 'call', 'night', 'brief', 'charm', 'group', 'movie', 'close', 'robot', 'speed', 'score', 'smoke', 'terry', 'smith', 'clean', 'occur', 'story', 'chalk', 'great', 'scale', 'calm', 'third', 'party', 'sixty', 'video', 'habit', 'acute', 'judge', 'album', 'crude', 'range', 'empty', 'crash', 'worst', 'needs']",where,False,No,True,1730930000.5754824,0.732144832611084
17,1,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",plant,False,No,True,1730930034.3124871,1.5252933502197266
17,2,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",taxes,False,No,True,1730930035.8544817,0.8405911922454834
17,3,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",found,True,Yes,True,1730930037.2684839,0.7128713130950928
17,4,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",armed,False,No,True,1730930038.7124803,0.7423744201660156
17,5,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",acute,True,Yes,True,1730930040.0414848,0.627488374710083
17,6,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",crowd,True,Yes,True,1730930041.3714797,0.6288526058197021
17,7,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",apart,True,Yes,True,1730930042.7794833,0.7065298557281494
17,8,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",drill,False,No,True,1730930044.6784823,1.1976509094238281
17,9,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",these,True,Yes,True,1730930045.9274828,0.5479419231414795
17,10,30,"['stone', 'found', 'board', 'below', 'fully', 'shelf', 'issue', 'where', 'think', 'enjoy', 'match', 'acute', 'radio', 'curve', 'apart', 'chalk', 'truly', 'bunch', 'crowd', 'scale', 'index', 'ocean', 'chain', 'cable', 'these', 'those', 'proud', 'claim', 'least', 'grand']",chart,False,Yes,False,1730930047.2594824,0.6313161849975586
18,1,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",clock,True,Yes,True,1730930075.8764808,1.3999512195587158
18,2,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",early,False,No,True,1730930077.653486,1.0755317211151123
18,3,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",heavy,True,No,False,1730930079.1514833,0.7966554164886475
18,4,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",march,False,Yes,False,1730930080.8144815,0.9617607593536377
18,5,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",tower,True,Yes,True,1730930082.125482,0.6100478172302246
18,6,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",while,True,Yes,True,1730930083.484481,0.6578912734985352
18,7,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",cache,False,Yes,False,1730930084.9324818,0.7469096183776855
18,8,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",choir,False,No,True,1730930086.29448,0.6608052253723145
18,9,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",shall,True,Yes,True,1730930087.5404835,0.5447971820831299
18,10,25,"['alert', 'admit', 'heavy', 'crown', 'shall', 'usage', 'lower', 'refer', 'white', 'tower', 'armed', 'cross', 'fleet', 'teach', 'motor', 'while', 'crash', 'trend', 'frank', 'scene', 'maybe', 'texas', 'clock', 'truly', 'shown']",touch,False,No,True,1730930089.032482,0.7910904884338379
19,1,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",fifth,False,No,True,1730930107.6094828,1.363537073135376
19,2,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",smoke,False,No,True,1730930109.080483,0.769742488861084
19,3,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",known,True,Yes,True,1730930110.5854838,0.8038759231567383
19,4,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",peter,True,Yes,True,1730930111.828481,0.5414948463439941
19,5,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",fifty,True,Yes,True,1730930113.143484,0.6134681701660156
19,6,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",worst,False,No,True,1730930115.607483,1.7625477313995361
19,7,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",valid,True,Yes,True,1730930117.5584817,1.2503924369812012
19,8,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",choir,True,Yes,True,1730930122.4884815,4.229384660720825
19,9,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",asset,False,No,True,1730930124.9204817,1.7311761379241943
19,10,15,"['chill', 'proof', 'after', 'false', 'while', 'valid', 'raise', 'chess', 'shirt', 'grass', 'known', 'fifty', 'peter', 'choir', 'legal']",sugar,False,Yes,False,1730930126.1854825,0.5638957023620605
20,1,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",prove,False,No,True,1730930150.7384822,2.3375000953674316
20,2,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",elite,False,No,True,1730930152.4304829,0.99137282371521
20,3,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",stuff,True,Yes,True,1730930153.7114828,0.5797159671783447
20,4,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",globe,False,No,True,1730930155.1444805,0.7321372032165527
20,5,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",drink,False,Yes,False,1730930156.3974845,0.5519952774047852
20,6,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",along,True,Yes,True,1730930157.7404816,0.6422479152679443
20,7,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",earth,False,Yes,False,1730930159.531484,1.089278221130371
20,8,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",drama,True,No,False,1730930160.9944828,0.762561559677124
20,9,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",dance,True,Yes,True,1730930162.4004836,0.7052557468414307
20,10,20,"['color', 'water', 'cream', 'along', 'delay', 'apple', 'sport', 'stuck', 'smith', 'other', 'alert', 'exist', 'blind', 'stake', 'teach', 'stuff', 'drama', 'dance', 'maybe', 'eight']",other,True,Yes,True,1730930163.896484,0.794647216796875
21,1,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",choir,True,Yes,True,1730930177.3054802,1.201305627822876
21,2,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",while,False,No,True,1730930179.618482,1.6116559505462646
21,3,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",piece,True,Yes,True,1730930180.8964813,0.5763192176818848
21,4,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",smoke,False,No,True,1730930182.6184833,1.0207290649414062
21,5,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",fiber,True,Yes,True,1730930183.859486,0.5400056838989258
21,6,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",class,True,Yes,True,1730930185.616481,1.0558059215545654
21,7,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",there,False,No,True,1730930187.093485,0.7754535675048828
21,8,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",guard,False,Yes,False,1730930188.7174823,0.922044038772583
21,9,10,"['blood', 'piece', 'cross', 'roger', 'fiber', 'round', 'staff', 'class', 'learn', 'choir']",roger,True,Yes,True,1730930190.0434813,0.6245923042297363
